tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000418937	ENSG00000081760	0	1.666754	0	0	1.152119	0	0	0
ENST00000316519	ENSG00000081760	11.240787	17.483162	33.965827	9.90838	13.686762	19.596115	14.339599	20.132697
ENST00000537477	ENSG00000081760	0	0	0	14.178368	0	0	0	0
ENST00000537564	ENSG00000081760	0	0	0	0	0	0	0	0
ENST00000441247	ENSG00000081760	0	1.369813	0.579655	1.846091	0.482137	0	0.707324	47.802332
ENST00000316543	ENSG00000081760	0	2.56227	4.931613	0.735622	0	0	0	4.926209
ENST00000539251	ENSG00000081760	0	0	0	0	0	0	0	0
ENST00000538851	ENSG00000081760	0	0.848397	0	0.87998	0.737498	1.736304	0	89.572086
ENST00000545511	ENSG00000081760	1.030257	3.893867	10.494568	3.541427	1.242587	4.403285	0.590821	50.735633
ENST00000536118	ENSG00000081760	0.279606	4.124404	7.171512	0.876191	1.16316	1.630322	1.300719	16.604897
ENST00000543665	ENSG00000081760	1.925428	2.156098	5.548758	3.687327	4.649924	0.912358	0	35.99968
ENST00000398953	ENSG00000081760	0	0	5.305975	0	0	0	0	0
ENST00000623804	ENSG00000279233	0.688343	4.503251	9.604322	3.401476	3.1506	4.860795	1.346177	43.709214
ENST00000543922	ENSG00000256814	0	0	0	0	0	0	0	13.565319
ENST00000662486	ENSG00000287240	0	0	0	0	0	0	0	6.367283
ENST00000623279	ENSG00000280117	0	0	0.551596	0	0	0	0	40.258302
ENST00000682704	ENSG00000139364	0	0	0	0	0	0	0	27.193718
ENST00000622998	ENSG00000279462	0	0	0	0	0	0	0	36.50438
ENST00000535330	ENSG00000139364	0	0	0	0	0	3.586512	0	0
ENST00000299308	ENSG00000139364	0	0	0	0	0	0	0	0
ENST00000534945	ENSG00000139364	0	0	1.855691	0.197193	0	0	0	32.697265
ENST00000613307	ENSG00000139364	0	0	1.211756	0	0	0	0	0
ENST00000535886	ENSG00000139364	0	0.668008	0	0.608731	0	1.158986	0	0
ENST00000624630	ENSG00000280125	0	0	2.606711	0	0	0	0	64.778108
ENST00000547441	ENSG00000286209	0	0	0	0	0	0	0	16.042239
ENST00000623855	ENSG00000280415	0	0	1.143628	0	0	0	0.720343	15.354636
ENST00000604518	ENSG00000271184	0	0	0	0	1.279419	0	0	27.342685
ENST00000545784	ENSG00000249267	0	0	0	0	0	0	0	0
ENST00000507313	ENSG00000249267	0	0	0	0	0	0	0	16.448664
ENST00000502479	ENSG00000249267	0	0	0.483821	0	0.214053	0	0.305384	28.317692
ENST00000668374	ENSG00000249267	0	0	0	0	0	0	0	0
ENST00000653452	ENSG00000249267	0	0	0	0	0	0	0	15.399902
ENST00000702017	ENSG00000249267	0	0	0	0	0	0	0	40.094517
ENST00000534849	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000642407	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000660252	ENSG00000275212	0	0	1.260163	0	0	0	0	25.799803
ENST00000665464	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000653418	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000665882	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000668594	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000653364	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000659525	ENSG00000275212	0	0	0	0	0	0	0	4.025186
ENST00000661236	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000620193	ENSG00000275212	0	0	0	0	0	0	0	0
ENST00000664730	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000668523	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000656734	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000662894	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000654753	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000545642	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000653935	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000643016	ENSG00000284848	0	0	0	0	0	0	0	5.020939
ENST00000658727	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000624756	ENSG00000280364	0	0	0	0	0	0	0	26.799072
ENST00000623191	ENSG00000280398	0	0	0	0	0	0	3.274158	60.028253
ENST00000624721	ENSG00000280272	0	0	0	0	0	0	0	0
ENST00000667795	ENSG00000286386	0	0	0	0	0	0	0	7.908259
ENST00000656545	ENSG00000284848	0	0	0	0	0	0	0	20.688396
ENST00000653111	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000666372	ENSG00000284848	0	0	0	0	1.870541	0	0	24.106775
ENST00000663226	ENSG00000284848	0	0	1.931563	0	0	0	0	0
ENST00000654535	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000542804	ENSG00000284848	0	0	0	0	0	0	0	0
ENST00000642569	ENSG00000255595	0	0	0	0	0	0	0	14.225696
ENST00000636944	ENSG00000255595	0	0	0	0	0	0	0	0
ENST00000662644	ENSG00000255595	0	0	0.895964	0	0	0	1.126381	6.863689
ENST00000536505	ENSG00000255595	12.522928	0	0	0	0	0	0	0
ENST00000539588	ENSG00000255595	0	0	0	0	0	0	0	0
ENST00000650732	ENSG00000255595	0	0	0	0	0	0	0	0
ENST00000637885	ENSG00000255595	0.839606	1.373994	3.478565	0.831516	1.926925	0.792005	0	15.985864
ENST00000536639	ENSG00000255595	0	0	0	0	0	0	4.113366	5.943344
ENST00000536422	ENSG00000256494	0	0	0	0	0	0	0	6.152478
ENST00000544419	ENSG00000255595	0	0	0	0	0	0	0	0
ENST00000670916	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000670226	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000654221	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000661190	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000653244	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000663607	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000544759	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000656915	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000665686	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000397346	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000655151	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000654279	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000657054	ENSG00000214043	0	0	1.585904	0	0	0	0	12.154863
ENST00000539969	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000545767	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000663153	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000655565	ENSG00000214043	0	0	0	0	0	0	0	2.454275
ENST00000540774	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000664729	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000664858	ENSG00000214043	0	0	0.788317	0	0	0	0	0
ENST00000536421	ENSG00000256125	0	0	0	0	0	0	0	54.014657
ENST00000665178	ENSG00000214043	0	0	0	0	0	0	1.178027	0
ENST00000661524	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000653837	ENSG00000214043	0	0	1.728888	0	0	0	0	13.435626
ENST00000668646	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000668022	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000662173	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000663560	ENSG00000214043	0	0	0	0	0	0	0	0
ENST00000422539	ENSG00000255853	0	0	0	0	0	0	0	8.114008
ENST00000542110	ENSG00000256310	0	0	0	0	0	0	0	0
ENST00000689745	ENSG00000256732	0	0	0	0	0	0	0	0
ENST00000545853	ENSG00000256732	0	0	0	0	0	0	0	0
ENST00000536978	ENSG00000255900	0	0	0	0	0	0	0	0
ENST00000541769	ENSG00000255944	0	0	0	0	0	0	0	0
ENST00000540814	ENSG00000256732	0	0	0	0	0	14.010055	0	29.148569
ENST00000541065	ENSG00000256732	0	0	0	0	0	0	0	0
ENST00000537478	ENSG00000256732	0	0	0	0	0	0	0	11.179365
ENST00000623427	ENSG00000278866	0	0	0	0	0	0	0	45.908786
ENST00000625201	ENSG00000279171	0	0	4.104457	0	0	0	0	15.477469
ENST00000656606	ENSG00000255998	0	4.110618	0	0	0	0	0	0
ENST00000667303	ENSG00000255998	0	0	0	0	0	0	0	46.178828
ENST00000545535	ENSG00000255998	0	0	0	0	0	0	0	0
ENST00000544711	ENSG00000255998	0	0	0	0	0	0	0	0
ENST00000653913	ENSG00000255998	0	0	0	0	0	0	0	0
ENST00000653842	ENSG00000255998	0	0	0	0	0	0	0	0
ENST00000667256	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000667312	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000658458	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000670225	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665976	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000653920	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000537374	ENSG00000189238	0	0	0	0	0	0	0	3.481838
ENST00000661264	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665993	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000656138	ENSG00000189238	0	0	0	0	0.403928	0	0	12.039527
ENST00000539315	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000659004	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000670633	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000540684	ENSG00000256128	0	0	0	0	0	10.956183	0	0
ENST00000693472	ENSG00000256128	0	43.342839	8.333117	0	0	36.139884	2.776959	10.047741
ENST00000656536	ENSG00000256128	11.807647	0	7.398249	0	0	76.039206	0	0
ENST00000671627	ENSG00000256128	7.314195	9.105731	0	0	4.643859	0	6.304721	32.037116
ENST00000666903	ENSG00000256128	0	5.108075	5.432096	0	4.831034	0	0	0
ENST00000655370	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000660736	ENSG00000256128	0	63.006718	49.25429	14.118432	26.829477	0	4.225859	84.944465
ENST00000546117	ENSG00000256128	0	38.120891	0	0	0	0	0	0
ENST00000656909	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000665131	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000661743	ENSG00000256128	0	0	3.990371	0	0	0	0	0
ENST00000654541	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000544499	ENSG00000256128	0	0	0	0	0	0	0	0
ENST00000540250	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000662118	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000670324	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665222	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000667490	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000663771	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665641	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000659340	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000659587	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000660082	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000535118	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000655433	ENSG00000189238	0	0	0	0	0	0	0	9.034621
ENST00000669417	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000661435	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000668231	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000659292	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000670760	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000669542	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000656659	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665789	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000660709	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000654123	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000668611	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000662520	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000656166	ENSG00000189238	0	0	0	0	0	0	0	10.662194
ENST00000654173	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000663365	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000664572	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000667375	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000659485	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000660396	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000661679	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000656695	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665596	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000669031	ENSG00000189238	0	0	1.362662	0	0	0	0	0
ENST00000662393	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000666484	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000654558	ENSG00000189238	0	0	0.636767	0	0	0	0	22.85473
ENST00000535544	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000541359	ENSG00000189238	0	0	0	0	0	0	0	13.81497
ENST00000345111	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000616373	ENSG00000189238	0	0	0	0	0	0	0	0
ENST00000665986	ENSG00000256128	9.399687	71.935626	53.937723	6.008018	25.634799	78.153652	4.806921	74.896985
ENST00000659581	ENSG00000256128	5.437773	25.063935	4.0547	0	3.044615	3.307921	0	0
ENST00000665130	ENSG00000256128	1.18139	15.445106	10.387285	8.573324	18.293821	27.785722	1.881508	38.318081
ENST00000542248	ENSG00000256128	0	0	0	0	0	4.799355	0	0
ENST00000545508	ENSG00000256128	1.441149	14.652027	0	0	8.245684	10.353145	11.40985	8.711325
ENST00000662540	ENSG00000256128	0	0	11.756776	8.134605	0	0	0	0
ENST00000536517	ENSG00000256128	0	21.138162	0	0	0	0	0	0
ENST00000664274	ENSG00000256128	14.315628	45.167176	27.749544	17.957627	15.458124	79.671073	0	86.149236
ENST00000539832	ENSG00000255923	0	0	1.648908	0	0	0	0	37.764211
ENST00000654468	ENSG00000249873	0	0	0	0	0	0	0	0
ENST00000667878	ENSG00000249873	0	0	0	0	0	0	0	0
ENST00000544727	ENSG00000249873	0	0	0	0	0	0	0	14.341088
ENST00000541348	ENSG00000249873	0	0	0	0	0	0	0	4.367061
ENST00000507482	ENSG00000249873	0	0	0	0	0	0	0	0
ENST00000658204	ENSG00000256286	0	0	0	0	0	0	0	8.29859
ENST00000664901	ENSG00000256286	0	0	0	0	0	0	0	0
ENST00000657593	ENSG00000256286	0	0	0	0	0	0	0	0
ENST00000543451	ENSG00000256286	0	0	0	0	0	0	0	0
ENST00000662031	ENSG00000256286	0	0	0	0	0	0	0	0
ENST00000538133	ENSG00000257021	0	0	0	0	0	0	0	0
ENST00000660214	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000651439	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000662160	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000512624	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000656033	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000669743	ENSG00000249345	0.384159	0	0.59953	0	0	0	0	22.995434
ENST00000656597	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000665379	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000671361	ENSG00000249345	0	0	0	0	0	0	0	15.064419
ENST00000656788	ENSG00000249345	0	0	1.12832	0	0	0.513553	0	13.376642
ENST00000540244	ENSG00000249345	0	0	0	0	0	0	0	0
ENST00000546062	ENSG00000249345	0	0	0	0	0	0	0	15.254862
ENST00000658026	ENSG00000249345	0	0	0	0	0	0	0	12.573838
ENST00000660588	ENSG00000249345	0	0	0	0	0	0	0	29.399991
ENST00000650869	ENSG00000286016	0	0	0	0	0.74855	0	0	9.673575
ENST00000664581	ENSG00000256001	0	0	0	5.827253	0	0	0	20.775873
ENST00000658388	ENSG00000256001	0	0	1.905977	0	0	1.732543	0	0
ENST00000670342	ENSG00000256001	0.72122	0	1.124418	2.687473	0	1.02356	1.416571	30.194772
ENST00000541419	ENSG00000256001	0	0	0	0	0	0	0	0
ENST00000535022	ENSG00000256001	0	0	0	0	0	0	0	0
ENST00000667353	ENSG00000286791	0	1.17042	0	0	0	0	0	8.621219
ENST00000617117	ENSG00000278266	0.274887	0	2.134946	0.816547	0.756837	0.777762	0	22.946794
ENST00000671545	ENSG00000287339	0	0	0	0	0	0	0	48.047862
ENST00000660334	ENSG00000256292	0	0	0	0	0	0	0	57.797542
ENST00000536330	ENSG00000256292	0	0	0	0	0	0	0	0
ENST00000544240	ENSG00000256496	0	0	0	0	0	0	0	0
ENST00000517280	ENSG00000253089	0	0	0	0	0	0	0	0
ENST00000670647	ENSG00000256362	0	0	0	0	0	0	0	0
ENST00000545739	ENSG00000256362	0	0	0	0	0	0	0	14.224339
ENST00000657634	ENSG00000256362	0	0	0	0	0	0	0	0
ENST00000541512	ENSG00000256502	0	0	0	0	0	0	0	0
ENST00000624621	ENSG00000280024	0	0	0	0	0	0	0	26.297667
ENST00000660421	ENSG00000287365	0	0	0.728019	0	0	0	0	22.325739
ENST00000623908	ENSG00000279952	0	0	0	0	2.430172	2.429001	0	20.429204
ENST00000661170	ENSG00000287112	0	0	0.830571	0	0	0	0	22.276273
ENST00000653590	ENSG00000286922	0	0	1.009638	0	0	0	0	27.056592
ENST00000660759	ENSG00000287622	0	0	0	0	0	0	0	0
ENST00000535247	ENSG00000255945	0	0	0	0	0	0	0	0
ENST00000362714	ENSG00000199584	0	0	0	0	0	0	0	0
ENST00000537470	ENSG00000257035	0	0	0	0	0	0	0	0
ENST00000669225	ENSG00000256022	0	0	1.625357	0	0	0	0	18.614428
ENST00000668337	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000666224	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000544251	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000663397	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000670083	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000667656	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000659673	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000662161	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000670513	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000670939	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000656677	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000540490	ENSG00000256022	0	0	0	0	0	0	0	7.977011
ENST00000546180	ENSG00000256022	0	0	0	0	0	0	0	0
ENST00000668325	ENSG00000288523	0	0	0.84825	0	0	0	0	26.049319
ENST00000665028	ENSG00000286662	0	0	0	0	0	0	0	0
ENST00000653056	ENSG00000286662	0	0	1.285792	0	0	0	0	26.323483
ENST00000654876	ENSG00000286662	0	0	0	0	0	0	0	0
ENST00000656884	ENSG00000286662	0	0	0.694263	0	0	0	0.87392	37.264302
ENST00000541797	ENSG00000286662	0	0	0	0	0	0	0	0
ENST00000623682	ENSG00000279475	0	0	0	0	0	0	0	91.817572
ENST00000538359	ENSG00000255757	0	0	0	0	0	0	0	17.098338
ENST00000662498	ENSG00000256597	0	0	0	0	0	0	0	31.960266
ENST00000536342	ENSG00000256597	0	0	0	0	0	0	0	0
ENST00000614177	ENSG00000256597	0	0	0	0	0	0	0	0
ENST00000653435	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000653237	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000662793	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000654827	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000542089	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000657270	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000670551	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000670753	ENSG00000256193	0	0	0	0	1.449093	0	0	0
ENST00000671300	ENSG00000256193	0	0	0	0	0	1.248723	0	0
ENST00000670359	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000667075	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000668801	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000664297	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000670020	ENSG00000256193	0	0	0	2.459361	0	0	0	4.921302
ENST00000656740	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000657939	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000544645	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000540882	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000666805	ENSG00000256193	0	0	0	0	0	0	0	3.592398
ENST00000670117	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000658578	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000653038	ENSG00000256971	0	0	0	0	0	0	0	0
ENST00000657743	ENSG00000256193	0	0	1.049684	0	0	0	0	12.053388
ENST00000538901	ENSG00000256971	0	0	0	0	0	0	0	0
ENST00000662200	ENSG00000256193	0	0	0	0	0	0	0	0
ENST00000656701	ENSG00000256193	0	0	0.814519	0	0	0	0	0
ENST00000668140	ENSG00000256193	0	0	0	0	0	0	0	41.102264
ENST00000659821	ENSG00000256193	0	0	0	0	0	0	0	13.135217
ENST00000543651	ENSG00000256643	0	0	0	0	0	0	0	0
ENST00000666596	ENSG00000287311	0	0	0	0	0	0	0	34.666849
ENST00000658069	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000665677	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000540745	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000664800	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000662704	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000659735	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000656374	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000664832	ENSG00000256551	0	0	0	0	0	0	0	13.647757
ENST00000658374	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000536341	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000670798	ENSG00000256551	0	0	0	0	0	0	0	0
ENST00000665570	ENSG00000256659	0	0	0	0	0	0	0	0
ENST00000541258	ENSG00000256659	0	0	0	0	0	0	0	0
ENST00000662521	ENSG00000256659	0	0	0	0	0	0	0	0
ENST00000653338	ENSG00000256659	0	0	1.191457	0	0	0	0	13.672422
ENST00000654850	ENSG00000256659	0	0	0	0	0	0	0	16.536844
ENST00000668356	ENSG00000256659	0	0	0	0	0	0	0	0
ENST00000669336	ENSG00000276487	0	0	0	0	0	0	0	26.51798
ENST00000658110	ENSG00000276487	0	0	0	0	0	0	0	0
ENST00000620052	ENSG00000276487	0	0	0	0	0	0	0	0
ENST00000615029	ENSG00000276487	0	0	0	0	0	0	0	0
ENST00000577260	ENSG00000265061	0	0	0	0	0	0	0	0
ENST00000435159	ENSG00000181234	0	0	0.695567	0.443471	0	0.211314	0.292709	20.488703
ENST00000624053	ENSG00000279180	0	0	0	0	0	0	0	20.664936
ENST00000579753	ENSG00000265635	0	0	0	0	0	0	0	0
ENST00000536216	ENSG00000257025	0	0	0	0	0	0	0	0
ENST00000535243	ENSG00000256630	0	0	0	0	0	0	0	18.48892
ENST00000266771	ENSG00000139370	473.754744	189.865892	527.759435	826.224685	772.450279	500.541784	1066.517493	1258.544212
ENST00000376744	ENSG00000139370	6.749565	39.302159	0	14.790317	18.612304	0	0	26.191895
ENST00000545031	ENSG00000139370	58.041586	50.274948	63.19585	122.879721	152.22848	71.991399	157.936903	191.685342
ENST00000544112	ENSG00000139370	124.952921	116.198635	175.613194	288.062747	312.04121	159.736499	308.005325	408.44008
ENST00000366292	ENSG00000139370	42.790896	37.45102	102.61691	111.758088	140.90413	58.983508	145.652626	188.978578
ENST00000376740	ENSG00000139370	13.59951	16.815991	31.986983	33.929705	40.61603	13.521874	5.729563	107.495385
ENST00000539703	ENSG00000139370	0	0	0	0	0	0	0	0
ENST00000623017	ENSG00000279500	122.749426	97.091904	130.719817	189.498283	210.743014	123.644014	252.601832	567.957959
ENST00000535272	ENSG00000139370	55.196913	58.602729	99.038672	129.450076	97.806785	60.741167	90.236931	207.582002
ENST00000611714	ENSG00000274695	1.460522	2.422567	4.779782	6.842103	12.924943	4.322286	11.90498	63.636336
ENST00000441390	ENSG00000151948	18.978121	14.11912	10.978783	38.598525	67.683263	16.759469	44.982677	9.215422
ENST00000281703	ENSG00000151948	76.64861	13.333623	24.954579	68.552102	139.358127	16.676876	107.573028	102.236349
ENST00000442111	ENSG00000151948	334.334988	102.323971	169.173052	576.68484	748.341887	226.778963	652.601715	433.668486
ENST00000539044	ENSG00000151948	20.893338	0	4.29496	15.306549	0	2.919831	18.719039	0
ENST00000413816	ENSG00000151948	1.760963	0	0	1.238356	2.851354	0	5.009672	21.362464
ENST00000537468	ENSG00000151948	16.585139	0	0	47.623691	15.545143	0	73.686971	0
ENST00000539058	ENSG00000255838	0	0	0	0	0	0	0	0
ENST00000540920	ENSG00000256581	21.45391	6.522172	10.011034	24.157293	55.369613	17.36364	41.462365	80.498832
ENST00000389441	ENSG00000151952	0	0	0.225918	0	0	0	0	12.968643
ENST00000422113	ENSG00000151952	0	0	0	0	0.171553	0	0	18.67783
ENST00000512133	ENSG00000249196	0	0	0	0	0	0.517134	0	19.613889
ENST00000542535	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000541320	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000510001	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000537367	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000508925	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000540739	ENSG00000249196	0	0	0	0	0	0	0	0
ENST00000622458	ENSG00000277217	0	0	0	0	0	0	0	0
ENST00000542578	ENSG00000256699	0	0	1.75058	0	0	0	0	16.764872
ENST00000624010	ENSG00000280051	0	0	5.355462	0	0	0	0	40.094517
ENST00000539362	ENSG00000256085	0	0	0	0	0	0	0	45.931512
ENST00000651191	ENSG00000286246	0	0	1.279901	0	0	0	0	9.787578
ENST00000544036	ENSG00000256137	0	0	0	0	0	0	0	0
ENST00000657209	ENSG00000286394	0	0	0	0	0	0	0	8.834312
ENST00000622967	ENSG00000280196	0	0	3.47777	0	0	0	0	39.476181
ENST00000502221	ENSG00000251536	0	0	0	0	0	0	0	27.936936
ENST00000561864	ENSG00000261650	0	0	0	0	0	0	0	0
ENST00000660273	ENSG00000214039	0	0	0.860556	0	0	0	0	26.713768
ENST00000291374	ENSG00000214039	0.222425	0	0	0	0	0	0	0
ENST00000567788	ENSG00000214039	0	0	0	0	0	0	0	14.91715
ENST00000536512	ENSG00000256298	0	0	0	0	0	0	0	0
ENST00000535487	ENSG00000256906	0	0	0.787465	0	0	0	0	15.088823
ENST00000624565	ENSG00000279193	0	0	1.455003	0	0	0	0	11.11765
ENST00000611525	ENSG00000276122	0	0	1.888115	0	0	0	0	45.859773
ENST00000505807	ENSG00000250208	0.074446	0	0.57328	0.109664	0	0	0	30.854102
ENST00000624455	ENSG00000280405	0	0	0	0	2.18222	0	0	0
ENST00000509760	ENSG00000250208	0	0	0	0	0	0.608053	0	8.967844
ENST00000542000	ENSG00000250208	0	0	0	0	0	0	0	0
ENST00000537095	ENSG00000250208	0	0	0	0	0	0	0	0
ENST00000539839	ENSG00000111432	0	0	0	0	0.668921	0	0	0
ENST00000229030	ENSG00000111432	0.243786	0	0.378176	0	0	0	0	36.300202
ENST00000466577	ENSG00000242963	0	0	0	0	0	0	0	0
ENST00000563922	ENSG00000259862	0	0	0	0	0	0	0	8.746078
ENST00000245255	ENSG00000125207	0	0	0.313568	0	0	0	0	18.064583
